Fecha,Dataset,Notes,lr,units,# layers,dropout,epochs,tiempoPromedio,auc1,auc2,auc3,aucTrain1,aucTrain2,aucTrain3,aucMean,aucTrainMean
2018-03-31 07:47:45,england-vs-all,,0.0005,32,1,0.1,100,1499.2729880000004,0.675563,0.6786409999999999,0.680192,0.970487,0.971169,0.967569,0.6781320000000001,0.9697416666666667
2018-03-31 07:47:45,england-vs-all,,0.0005,32,1,0.1,150,1502.087569,0.674896,0.669099,0.6801149999999999,0.97258,0.966086,0.976272,0.6747033333333333,0.9716460000000001
2018-03-31 07:47:45,england-vs-all,,0.0005,32,1,0.1,200,1500.513218,0.663334,0.672942,0.677024,0.978353,0.978808,0.977932,0.6711,0.9783643333333334
2018-03-31 07:47:45,england-vs-all,,0.0005,32,1,0.1,250,1501.613861,0.6703859999999999,0.66576,0.6831470000000001,0.982175,0.978893,0.981361,0.6730976666666666,0.9808096666666667
2018-03-31 07:47:45,england-vs-all,,0.0005,32,1,0.1,300,1499.940239,0.662471,0.662978,0.674692,0.976673,0.978389,0.982769,0.6667136666666665,0.9792770000000001
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,50,1504.011788,0.497309,0.678028,0.678344,0.485174,0.933813,0.933247,0.6178936666666667,0.784078
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,100,1500.348831,0.497309,0.668458,0.676629,0.485174,0.947514,0.948745,0.614132,0.7938109999999999
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,150,1501.289275,0.497309,0.6777350000000001,0.676496,0.485174,0.955441,0.957302,0.6171800000000001,0.7993056666666667
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,200,1503.1384369999996,0.497309,0.6689,0.677028,0.485174,0.962641,0.954722,0.6144123333333333,0.8008456666666666
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,250,1501.8297,0.497309,0.664078,0.678519,0.485174,0.960573,0.95881,0.613302,0.801519
2018-03-31 15:20:45,england-vs-all,,0.0005,32,1,0.2,300,1503.873165,0.497309,0.661674,0.664816,0.485174,0.956946,0.957533,0.6079330000000001,0.7998843333333333
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,50,1514.3131460000004,0.498007,0.680299,0.688489,0.499343,0.871418,0.8873780000000001,0.6222650000000001,0.752713
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,100,1514.329076,0.498007,0.691879,0.687754,0.499343,0.908105,0.917736,0.62588,0.7750613333333334
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,150,1510.077002,0.498007,0.679474,0.682967,0.499343,0.919223,0.925767,0.6201493333333333,0.7814443333333333
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,200,1513.0769710000004,0.498007,0.68396,0.686004,0.499343,0.922728,0.921949,0.6226569999999999,0.78134
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,250,1511.542545,0.498007,0.6842560000000001,0.675141,0.499343,0.924741,0.924219,0.6191346666666667,0.7827676666666666
2018-03-31 22:56:45,england-vs-all,,0.0005,32,1,0.4,300,1510.814696,0.498007,0.68607,0.671479,0.499343,0.927396,0.929297,0.6185186666666667,0.7853453333333333
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,50,1504.5925140000004,0.723097,0.719329,0.732384,0.809459,0.797193,0.800977,0.7249366666666667,0.802543
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,100,1498.153111,0.740798,0.742803,0.757255,0.863516,0.8580620000000001,0.856734,0.746952,0.8594373333333333
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,150,1490.724568,0.741136,0.7456,0.76179,0.8888209999999999,0.884076,0.882339,0.7495086666666667,0.8850786666666667
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,200,1490.788033,0.738316,0.745114,0.761772,0.904577,0.8999149999999999,0.898083,0.7484006666666666,0.9008583333333332
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,250,1490.857983,0.736063,0.743554,0.760247,0.915168,0.910884,0.908386,0.7466213333333335,0.9114793333333333
2018-04-01 06:27:20,england-vs-all,,1e-05,32,1,0.1,300,1491.146946,0.733194,0.7413649999999999,0.7583489999999999,0.923963,0.92022,0.916653,0.7443026666666667,0.9202786666666668
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,50,1482.071398,0.7212890000000001,0.7232930000000001,0.73906,0.794243,0.7979189999999999,0.789165,0.7278806666666666,0.7937756666666668
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,100,1481.418173,0.7506649999999999,0.7448819999999999,0.7585149999999999,0.856815,0.856922,0.848347,0.751354,0.854028
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,150,1481.343408,0.75644,0.747073,0.762401,0.882959,0.882123,0.8752030000000001,0.7553046666666666,0.880095
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,200,1481.567052,0.755495,0.748005,0.761842,0.8978459999999999,0.8974139999999999,0.890753,0.755114,0.8953376666666667
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,250,1482.306426,0.753855,0.746216,0.7608560000000001,0.908112,0.9085,0.903308,0.7536423333333334,0.90664
2018-04-01 13:54:11,england-vs-all,,1e-05,32,1,0.2,300,1482.244767,0.751598,0.744475,0.758443,0.915914,0.915943,0.911751,0.7515053333333332,0.914536
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,50,1488.572134,0.709787,0.703462,0.70039,0.7630640000000001,0.743279,0.73469,0.7045463333333334,0.7470110000000001
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,100,1486.572549,0.749202,0.734262,0.743957,0.8316879999999999,0.80333,0.808383,0.7424736666666667,0.8144669999999999
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,150,1487.263383,0.7594920000000001,0.743729,0.754464,0.8605959999999999,0.8390770000000001,0.844764,0.7525616666666667,0.8481456666666666
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,200,1487.832689,0.762396,0.746644,0.7575890000000001,0.8769620000000001,0.8654120000000001,0.8655120000000001,0.755543,0.8692953333333335
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,250,1487.807389,0.763674,0.747981,0.75725,0.889072,0.8815350000000001,0.8792260000000001,0.7563016666666668,0.8832776666666667
2018-04-01 21:22:51,england-vs-all,,1e-05,32,1,0.4,300,1489.19393,0.762943,0.746997,0.758317,0.8973399999999999,0.8931040000000001,0.890242,0.7560856666666668,0.8935619999999999
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,50,3484.871189,0.711797,0.724741,0.726584,0.996352,0.996426,0.99619,0.7210406666666667,0.9963226666666666
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,100,3486.0115869999995,0.703756,0.713737,0.715494,0.999829,0.999848,0.999883,0.7109956666666667,0.9998533333333333
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,150,3483.298854,0.7026319999999999,0.704404,0.708231,0.999954,0.999975,0.999977,0.7050890000000001,0.9999686666666666
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,200,3487.310534,0.699091,0.705263,0.710604,0.999966,0.999977,0.999997,0.704986,0.99998
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,250,3489.13518,0.700079,0.704163,0.708477,0.999996,0.999992,0.999991,0.7042396666666667,0.999993
2018-04-02 14:54:38,england-vs-all,,0.0001,64,1,0.1,300,3483.6725770000007,0.6986020000000001,0.7069310000000001,0.704288,0.999976,0.999984,0.999979,0.7032736666666667,0.9999796666666666
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,50,3472.433501,0.717483,0.70682,0.73775,0.990462,0.992082,0.990573,0.7206843333333334,0.9910389999999999
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,100,3469.488062,0.709158,0.697013,0.7226130000000001,0.999499,0.999332,0.999084,0.7095946666666667,0.999305
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,150,3472.790957,0.7046279999999999,0.692714,0.714485,0.99989,0.999832,0.999822,0.7039423333333333,0.9998480000000001
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,200,3470.433972,0.701278,0.691371,0.710372,0.999917,0.999939,0.999851,0.701007,0.9999023333333333
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,250,3470.4590729999995,0.705868,0.6920350000000001,0.710785,0.99996,0.999968,0.999978,0.702896,0.9999686666666667
2018-04-03 08:21:52,england-vs-all,,0.0001,64,1,0.2,300,3468.045535,0.69705,0.690623,0.707346,0.999954,0.999994,0.99999,0.6983396666666666,0.9999793333333334
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,50,3498.965254,0.709889,0.715058,0.730165,0.976739,0.973696,0.97583,0.7183706666666666,0.9754216666666666
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,100,3500.9035240000007,0.6991069999999999,0.6992,0.7153390000000001,0.994806,0.992375,0.994535,0.7045486666666667,0.9939053333333333
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,150,3505.26035,0.69711,0.69708,0.714417,0.997906,0.997018,0.997517,0.7028690000000001,0.9974803333333333
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,200,3509.355425,0.697195,0.691915,0.710525,0.997662,0.997779,0.998366,0.6998783333333334,0.9979356666666667
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,250,3500.760838,0.695014,0.690044,0.70905,0.998417,0.998766,0.999001,0.698036,0.9987280000000002
2018-04-04 01:58:52,england-vs-all,,0.0001,64,1,0.4,300,3502.797586,0.6945479999999999,0.685387,0.707372,0.999181,0.998831,0.998915,0.695769,0.9989756666666668
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,50,3515.842763,0.69001,0.498177,0.678117,0.994841,0.500266,0.995889,0.6221013333333333,0.830332
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,100,3502.449754,0.674615,0.498177,0.66092,0.997223,0.500266,0.997633,0.6112373333333333,0.8317073333333332
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,150,3518.260112,0.674298,0.498177,0.659211,0.999337,0.500266,0.99911,0.6105619999999999,0.8329043333333334
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,200,3501.450847,0.6713140000000001,0.498177,0.65598,0.999627,0.500266,0.999712,0.6084903333333334,0.8332016666666667
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,250,3542.799389,0.677838,0.498177,0.662425,0.999584,0.500266,0.999596,0.6128133333333333,0.8331486666666666
2018-04-04 19:40:18,england-vs-all,,0.0005,64,1,0.1,300,3524.480223,0.668621,0.498177,0.662396,0.998738,0.500266,0.999628,0.6097313333333333,0.8328773333333332
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,50,3501.6682869999995,0.5,0.679424,0.6764180000000001,0.5,0.981288,0.978963,0.618614,0.8200836666666668
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,100,3496.294459,0.5,0.654054,0.661099,0.5,0.993905,0.995391,0.605051,0.8297653333333334
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,150,3497.0841119999995,0.5,0.650301,0.649947,0.5,0.997954,0.997779,0.6000826666666667,0.831911
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,200,3501.173508,0.5,0.6440670000000001,0.6484310000000001,0.5,0.99803,0.997818,0.5974993333333334,0.8319493333333333
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,250,3501.71295,0.5,0.660814,0.644722,0.5,0.997119,0.998656,0.6018453333333333,0.831925
2018-04-05 13:16:26,england-vs-all,,0.0005,64,1,0.2,300,3501.986604,0.5,0.646108,0.652576,0.5,0.998242,0.998078,0.5995613333333333,0.8321066666666667
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,50,3520.635842,0.5,0.670899,0.6646569999999999,0.5,0.950536,0.960595,0.611852,0.8037103333333334
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,100,3515.4197979999994,0.5,0.653434,0.650987,0.5,0.975035,0.988173,0.6014736666666666,0.8210693333333333
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,150,3513.139954,0.5,0.649107,0.65317,0.5,0.975956,0.987239,0.6007589999999999,0.8210649999999999
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,200,3512.8029560000004,0.5,0.657276,0.648157,0.5,0.98706,0.992143,0.601811,0.826401
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,250,3514.120643,0.5,0.646898,0.64412,0.5,0.983309,0.990429,0.597006,0.8245793333333333
2018-04-06 06:57:00,england-vs-all,,0.0005,64,1,0.4,300,3511.3664340000005,0.5,0.640126,0.639976,0.5,0.987329,0.991316,0.5933673333333332,0.8262149999999999
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,50,3526.076329,0.752738,0.7515310000000001,0.760466,0.875892,0.8721040000000001,0.8701049999999999,0.7549116666666666,0.8727003333333334
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,100,3529.497758,0.760778,0.758756,0.7687689999999999,0.929836,0.926471,0.924342,0.7627676666666666,0.9268830000000001
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,150,3538.999248,0.758315,0.757495,0.767281,0.95509,0.952859,0.951626,0.7610303333333334,0.9531916666666667
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,200,3514.637762,0.7542300000000001,0.753753,0.760472,0.970856,0.969523,0.968157,0.7561516666666668,0.969512
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,250,3527.083707,0.7488130000000001,0.7504310000000001,0.755605,0.981165,0.980426,0.979885,0.7516163333333333,0.9804919999999999
2018-04-07 00:40:46,england-vs-all,,1e-05,64,1,0.1,300,3515.616108,0.7438140000000001,0.74411,0.750093,0.988183,0.986993,0.98699,0.7460056666666667,0.9873886666666666
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,50,3485.85409,0.754963,0.747304,0.769313,0.8708540000000001,0.869381,0.8661719999999999,0.7571933333333334,0.8688023333333333
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,100,3485.179721,0.760544,0.752592,0.770147,0.925662,0.92618,0.925069,0.7610943333333333,0.925637
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,150,3486.61994,0.7574069999999999,0.748742,0.7648739999999999,0.952032,0.953301,0.953306,0.7570076666666666,0.9528796666666667
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,200,3494.475981,0.753524,0.743899,0.7578630000000001,0.968126,0.970223,0.970084,0.7517619999999999,0.9694776666666667
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,250,3483.821812,0.748904,0.738793,0.754551,0.978798,0.980229,0.980298,0.747416,0.979775
2018-04-07 18:12:56,england-vs-all,,1e-05,64,1,0.2,300,3484.079838,0.743562,0.734504,0.7473479999999999,0.985812,0.9874,0.987052,0.7418046666666666,0.9867546666666668
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,50,3491.204653,0.749412,0.7534390000000001,0.759047,0.8268629999999999,0.82786,0.8225319999999999,0.7539660000000001,0.8257516666666667
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,100,3483.411296,0.7627510000000001,0.76694,0.777822,0.896608,0.89628,0.894915,0.769171,0.8959343333333334
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,150,3489.633006,0.7631819999999999,0.762142,0.775392,0.93069,0.92947,0.92939,0.7669053333333333,0.9298500000000001
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,200,3486.016305,0.7582,0.75575,0.7689020000000001,0.949902,0.949997,0.948487,0.7609506666666667,0.949462
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,250,3489.3727200000008,0.753037,0.750212,0.762504,0.96285,0.963504,0.961657,0.7552509999999999,0.9626703333333332
2018-04-08 11:45:41,england-vs-all,,1e-05,64,1,0.4,300,3491.8775590000005,0.7477659999999999,0.746607,0.757422,0.971588,0.972754,0.971375,0.7505983333333334,0.9719056666666667
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,50,1437.116257,0.602467,0.614898,0.606729,0.618512,0.635568,0.608267,0.6080313333333334,0.6207823333333334
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,100,1429.9992519999996,0.613892,0.632761,0.619002,0.631817,0.657874,0.629016,0.621885,0.6395689999999999
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,150,1428.979268,0.611039,0.628544,0.607585,0.6207010000000001,0.651679,0.617552,0.6157226666666668,0.6299773333333333
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,200,1429.310467,0.633041,0.6037060000000001,0.586735,0.646378,0.6324350000000001,0.600197,0.6078273333333334,0.6263366666666667
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,250,1429.011324,0.6563760000000001,0.612822,0.631501,0.6756939999999999,0.636905,0.648838,0.6335663333333333,0.6538123333333333
2018-04-11 23:26:29,england-vs-all,,1e-06,32,1,0.4,300,1429.871111,0.672479,0.649312,0.6672939999999999,0.697445,0.679999,0.688466,0.6630283333333334,0.6886366666666667
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,50,1428.310368,0.582765,0.573624,0.596032,0.592066,0.577291,0.594696,0.5841403333333334,0.5880176666666667
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,100,1429.444022,0.521496,0.527511,0.507811,0.537851,0.538945,0.51368,0.5189393333333333,0.5301586666666666
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,150,1427.25474,0.51185,0.526883,0.520925,0.5211180000000001,0.535129,0.523038,0.5198860000000001,0.5264283333333334
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,200,1426.48177,0.516293,0.549974,0.5333640000000001,0.528808,0.5598770000000001,0.539043,0.5332103333333333,0.542576
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,250,1426.441342,0.533245,0.587695,0.552004,0.5483680000000001,0.60287,0.563802,0.557648,0.5716800000000001
2018-04-12 06:36:50,england-vs-all,,1e-06,32,1,0.6,300,1426.843433,0.553292,0.612275,0.572325,0.5717760000000001,0.62859,0.583079,0.5792973333333333,0.5944816666666667
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,50,1422.738757,0.5825239999999999,0.573511,0.517762,0.587005,0.576458,0.52068,0.5579323333333334,0.561381
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,100,1422.958188,0.6055189999999999,0.609023,0.5784229999999999,0.612613,0.613943,0.580445,0.5976549999999999,0.6023336666666667
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,150,1424.021238,0.625041,0.629798,0.601276,0.6285930000000001,0.6368689999999999,0.603292,0.618705,0.622918
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,200,1424.938829,0.624211,0.632996,0.600386,0.6272939999999999,0.6394029999999999,0.602346,0.6191976666666666,0.6230143333333332
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,250,1426.379033,0.577296,0.617718,0.5314260000000001,0.587375,0.6178359999999999,0.529658,0.5754800000000001,0.5782896666666666
2018-04-12 13:46:21,england-vs-all,,1e-06,32,1,0.8,300,1426.939981,0.5130359999999999,0.586205,0.498362,0.522389,0.587917,0.497782,0.5325343333333333,0.5360293333333334
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,50,3415.524629,0.635911,0.639229,0.63963,0.6494489999999999,0.654408,0.6420859999999999,0.6382566666666666,0.6486476666666666
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,100,3415.815496,0.661385,0.671056,0.66352,0.682597,0.6939529999999999,0.6717,0.6653203333333333,0.68275
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,150,3415.580595000001,0.677638,0.688348,0.687125,0.701703,0.719802,0.703551,0.6843703333333333,0.708352
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,200,3416.213694,0.694919,0.704371,0.70816,0.727047,0.7427090000000001,0.733379,0.7024833333333333,0.7343783333333334
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,250,3416.1232990000008,0.714817,0.720234,0.7252689999999999,0.7552449999999999,0.7661279999999999,0.7597550000000001,0.7201066666666667,0.7603759999999999
2018-04-13 06:56:59,england-vs-all,,1e-06,64,1,0.4,300,3415.9290170000004,0.729457,0.732588,0.737829,0.777878,0.786824,0.781463,0.7332913333333333,0.7820550000000001
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,50,3405.661915,0.610753,0.6153029999999999,0.599482,0.616324,0.61415,0.6045229999999999,0.6085126666666666,0.6116656666666667
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,100,3405.471833,0.5852569999999999,0.526308,0.517363,0.599811,0.544737,0.530311,0.542976,0.5582863333333333
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,150,3403.2067090000005,0.6061439999999999,0.580448,0.62854,0.615438,0.593877,0.6376189999999999,0.6050439999999999,0.6156446666666667
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,200,3402.473669,0.655257,0.628053,0.6648430000000001,0.669772,0.644442,0.67737,0.6493843333333333,0.6638613333333333
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,250,3402.74998,0.673784,0.662733,0.684671,0.691479,0.679812,0.69936,0.6737293333333335,0.690217
2018-04-14 00:04:03,england-vs-all,,1e-06,64,1,0.6,300,3404.424941,0.688786,0.682075,0.697753,0.7089949999999999,0.702836,0.7157819999999999,0.6895380000000001,0.7092043333333332
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,50,3400.158827,0.609208,0.608367,0.625352,0.626533,0.61774,0.6123770000000001,0.614309,0.6188833333333333
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,100,3405.664437,0.630212,0.534013,0.580328,0.640971,0.543011,0.5853079999999999,0.5815176666666667,0.5897633333333333
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,150,3406.017453,0.5542630000000001,0.5039600000000001,0.493126,0.569869,0.512484,0.499434,0.5171163333333334,0.5272623333333333
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,200,3403.549011,0.5303869999999999,0.5115310000000001,0.499286,0.539229,0.524131,0.501734,0.5137346666666667,0.5216979999999999
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,250,3403.106229,0.558053,0.5407310000000001,0.564979,0.579619,0.55996,0.575246,0.5545876666666668,0.5716083333333333
2018-04-14 17:11:01,england-vs-all,,1e-06,64,1,0.8,300,3403.732487,0.591771,0.579779,0.598221,0.621891,0.59313,0.606657,0.5899236666666666,0.607226
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,50,1058.388436,0.5,0.5184,0.5,0.5,0.515994,0.5,0.5061333333333333,0.5053313333333334
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,100,1056.178217,0.5,0.5383020000000001,0.5,0.5,0.536771,0.5,0.5127673333333334,0.512257
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,150,1054.696424,0.5,0.550707,0.5,0.5,0.5513899999999999,0.5,0.5169023333333334,0.51713
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,200,1054.616426,0.5,0.554821,0.5,0.5,0.562132,0.5,0.5182736666666666,0.5207106666666667
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,250,1055.871298,0.5,0.560794,0.5,0.5,0.571801,0.5,0.5202646666666667,0.5239336666666666
2018-04-25 21:43:08,england-vs-all,Demasiado Max Pooling,1e-05,32,1,0.4,300,1055.65691,0.5,0.569591,0.5,0.5,0.578431,0.5,0.523197,0.5261436666666667
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,50,2161.795735,0.5,0.472338,0.5,0.5,0.4702770000000001,0.5,0.4907793333333333,0.49009233333333335
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,100,2163.195114,0.5,0.472941,0.5,0.5,0.474563,0.5,0.49098033333333335,0.49152100000000004
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,150,2162.78213,0.5,0.472941,0.5,0.5,0.474563,0.5,0.49098033333333335,0.49152100000000004
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,200,2162.224881,0.5,0.47273,0.5,0.5,0.475147,0.5,0.49090999999999996,0.49171566666666666
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,250,2163.59233,0.5,0.47273,0.5,0.5,0.475147,0.5,0.49090999999999996,0.49171566666666666
2018-04-26 08:34:23,england-vs-all,Demasiado Max Pooling,1e-05,64,1,0.4,300,2164.102593,0.5,0.474151,0.5,0.5,0.475219,0.5,0.49138366666666666,0.4917396666666667
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,50,8161.435590000001,0.680262,0.654153,0.670665,0.8379479999999999,0.839191,0.8404219999999999,0.66836,0.8391869999999999
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,100,8174.241563,0.6836260000000001,0.668075,0.670621,0.864848,0.870793,0.877762,0.6741073333333333,0.8711343333333333
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,150,8175.802087,0.684193,0.677057,0.67347,0.8861459999999999,0.87882,0.8894040000000001,0.6782400000000001,0.8847900000000001
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,200,8188.506426999998,0.6915020000000001,0.671088,0.6723899999999999,0.895375,0.8923190000000001,0.9000469999999999,0.6783266666666666,0.8959136666666666
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,250,8182.088662999998,0.6933600000000001,0.679296,0.671543,0.9001290000000001,0.9003459999999999,0.908711,0.6813996666666666,0.9030619999999999
2018-04-29 10:12:12,england-vs-all,melspectogram poolsize(4-4),0.0001,32,1,0.4,300,8186.168640000001,0.694603,0.674704,0.6776939999999999,0.909876,0.912614,0.912243,0.6823336666666666,0.9115776666666667
2018-05-01 03:20:59,england-vs-all,melspectogram poolsize(4-4),1e-05,32,1,0.4,50,8170.881794,0.6568729999999999,0.645983,0.651543,0.7241850000000001,0.723517,0.726951,0.6514663333333333,0.7248843333333334
2018-05-01 03:20:59,england-vs-all,melspectogram poolsize(4-4),1e-05,32,1,0.4,100,8196.556875,0.66515,0.6517270000000001,0.6589520000000001,0.7824270000000001,0.774165,0.779853,0.6586096666666666,0.7788150000000001
2018-05-01 03:20:59,england-vs-all,melspectogram poolsize(4-4),1e-05,32,1,0.4,150,8197.124754999999,0.671296,0.663381,0.6670159999999999,0.80983,0.809253,0.807746,0.667231,0.8089430000000001
2018-05-01 03:20:59,england-vs-all,melspectogram poolsize(4-4),1e-05,32,1,0.4,200,8197.218376,0.674822,0.6680590000000001,0.667991,0.832277,0.824319,0.818154,0.6702906666666667,0.8249166666666667
